"사고다발지fid","사고다발지id","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6477460,"2018091","4681035026","46810001  ",전라남도 강진군1,전라남도 강진군 신전면(백암기사식당 부근),3,6,0,2,3,1,126.693332607615,34.483077633727,"{""type"":""Polygon"",""coordinates"":[[[126.69512924,34.48307763],[126.69509472,34.48278871],[126.69499248,34.4825109],[126.69482645,34.48225486],[126.69460302,34.48203044],[126.69433076,34.48184626],[126.69402015,34.4817094],[126.69368311,34.48162513],[126.69333261,34.48159667],[126.6929821,34.48162513],[126.69264507,34.4817094],[126.69233445,34.48184626],[126.6920622,34.48203044],[126.69183876,34.48225486],[126.69167274,34.4825109],[126.6915705,34.48278871],[126.69153598,34.48307763],[126.6915705,34.48336655],[126.69167274,34.48364437],[126.69183876,34.4839004],[126.6920622,34.48412482],[126.69233445,34.48430899],[126.69264507,34.48444584],[126.6929821,34.48453012],[126.69333261,34.48455857],[126.69368311,34.48453012],[126.69402015,34.48444584],[126.69433076,34.48430899],[126.69460302,34.48412482],[126.69482645,34.4839004],[126.69499248,34.48364437],[126.69509472,34.48336655],[126.69512924,34.48307763]]]}"
6477263,"2018091","4683025330","46830001  ",전라남도 영암군1,전라남도 영암군 삼호읍(삼호대교 부근),4,7,0,1,6,0,126.450043403182,34.784224891966,"{""type"":""Polygon"",""coordinates"":[[[126.45184003,34.78422489],[126.45180551,34.78393702],[126.45170327,34.78366021],[126.45153725,34.7834051],[126.45131381,34.78318149],[126.45104156,34.78299798],[126.45073094,34.78286162],[126.45039391,34.78277765],[126.4500434,34.78274929],[126.4496929,34.78277765],[126.44935586,34.78286162],[126.44904525,34.78299798],[126.44877299,34.78318149],[126.44854956,34.7834051],[126.44838353,34.78366021],[126.44828129,34.78393702],[126.44824677,34.78422489],[126.44828129,34.78451276],[126.44838353,34.78478957],[126.44854956,34.78504468],[126.44877299,34.78526828],[126.44904525,34.78545179],[126.44935586,34.78558814],[126.4496929,34.78567211],[126.4500434,34.78570046],[126.45039391,34.78567211],[126.45073094,34.78558814],[126.45104156,34.78545179],[126.45131381,34.78526828],[126.45153725,34.78504468],[126.45170327,34.78478957],[126.45180551,34.78451276],[126.45184003,34.78422489]]]}"
6477151,"2018091","4683025027","46830002  ",전라남도 영암군2,전라남도 영암군 영암읍(월출교전앞 부근),3,5,0,0,5,0,126.713415222536,34.794435739619,"{""type"":""Polygon"",""coordinates"":[[[126.71521185,34.79443574],[126.71517733,34.7941479],[126.71507509,34.79387113],[126.71490907,34.79361605],[126.71468563,34.79339247],[126.71441338,34.79320898],[126.71410276,34.79307264],[126.71376573,34.79298868],[126.71341522,34.79296033],[126.71306472,34.79298868],[126.71272768,34.79307264],[126.71241707,34.79320898],[126.71214481,34.79339247],[126.71192138,34.79361605],[126.71175535,34.79387113],[126.71165311,34.7941479],[126.71161859,34.79443574],[126.71165311,34.79472358],[126.71175535,34.79500035],[126.71192138,34.79525542],[126.71214481,34.795479],[126.71241707,34.79566248],[126.71272768,34.79579882],[126.71306472,34.79588278],[126.71341522,34.79591113],[126.71376573,34.79588278],[126.71410276,34.79579882],[126.71441338,34.79566248],[126.71468563,34.795479],[126.71490907,34.79525542],[126.71507509,34.79500035],[126.71517733,34.79472358],[126.71521185,34.79443574]]]}"
6477145,"2018091","4684025627","46840001  ",전라남도 무안군1,전라남도 무안군 삼향읍(농협창고전앞3 부근),4,10,0,3,6,1,126.422060343011,34.869264395237,"{""type"":""Polygon"",""coordinates"":[[[126.42385697,34.8692644],[126.42382245,34.86897682],[126.42372021,34.86870029],[126.42355419,34.86844545],[126.42333075,34.86822207],[126.4230585,34.86803875],[126.42274788,34.86790253],[126.42241085,34.86781865],[126.42206034,34.86779032],[126.42170984,34.86781865],[126.4213728,34.86790253],[126.42106219,34.86803875],[126.42078993,34.86822207],[126.4205665,34.86844545],[126.42040047,34.86870029],[126.42029823,34.86897682],[126.42026371,34.8692644],[126.42029823,34.86955197],[126.42040047,34.86982849],[126.4205665,34.87008334],[126.42078993,34.87030671],[126.42106219,34.87049002],[126.4213728,34.87062624],[126.42170984,34.87071012],[126.42206034,34.87073844],[126.42241085,34.87071012],[126.42274788,34.87062624],[126.4230585,34.87049002],[126.42333075,34.87030671],[126.42355419,34.87008334],[126.42372021,34.86982849],[126.42382245,34.86955197],[126.42385697,34.8692644]]]}"
6477205,"2018091","4686033026","46860001  ",전라남도 함평군1,전라남도 함평군 학교면(학교사거리전앞 부근),3,9,0,1,8,0,126.532701786759,35.020487111392,"{""type"":""Polygon"",""coordinates"":[[[126.53449842,35.02048711],[126.5344639,35.02020007],[126.53436166,35.01992405],[126.53419563,35.01966967],[126.5339722,35.01944671],[126.53369994,35.01926372],[126.53338933,35.01912775],[126.53305229,35.01904403],[126.53270179,35.01901575],[126.53235128,35.01904403],[126.53201425,35.01912775],[126.53170363,35.01926372],[126.53143138,35.01944671],[126.53120794,35.01966967],[126.53104192,35.01992405],[126.53093968,35.02020007],[126.53090516,35.02048711],[126.53093968,35.02077416],[126.53104192,35.02105017],[126.53120794,35.02130454],[126.53143138,35.0215275],[126.53170363,35.02171048],[126.53201425,35.02184645],[126.53235128,35.02193017],[126.53270179,35.02195844],[126.53305229,35.02193017],[126.53338933,35.02184645],[126.53369994,35.02171048],[126.5339722,35.0215275],[126.53419563,35.02130454],[126.53436166,35.02105017],[126.5344639,35.02077416],[126.53449842,35.02048711]]]}"
6477245,"2018091","4717035031","47170001  ",경상북도 안동시1,경상북도 안동시 일직면(남안동휴게소 부근),3,3,0,1,2,0,128.646337541745,36.479987474643,"{""type"":""Polygon"",""coordinates"":[[[128.64813417,36.47998747],[128.64809965,36.47970565],[128.64799741,36.47943465],[128.64783139,36.47918489],[128.64760795,36.47896598],[128.6473357,36.47878632],[128.64702508,36.47865282],[128.64668805,36.47857061],[128.64633754,36.47854285],[128.64598704,36.47857061],[128.64565,36.47865282],[128.64533939,36.47878632],[128.64506713,36.47896598],[128.6448437,36.47918489],[128.64467767,36.47943465],[128.64457543,36.47970565],[128.64454091,36.47998747],[128.64457543,36.4802693],[128.64467767,36.4805403],[128.6448437,36.48079005],[128.64506713,36.48100896],[128.64533939,36.48118861],[128.64565,36.48132211],[128.64598704,36.48140431],[128.64633754,36.48143207],[128.64668805,36.48140431],[128.64702508,36.48132211],[128.6473357,36.48118861],[128.64760795,36.48100896],[128.64783139,36.48079005],[128.64799741,36.4805403],[128.64809965,36.4802693],[128.64813417,36.47998747]]]}"
6477261,"2018091","4719011200","47190001  ",경상북도 구미시1,경상북도 구미시 비산동(신호낚시 부근),4,6,0,2,4,0,128.363906552147,36.127727680489,"{""type"":""Polygon"",""coordinates"":[[[128.36570318,36.12772768],[128.36566866,36.12744458],[128.36556642,36.12717235],[128.3654004,36.12692146],[128.36517696,36.12670156],[128.36490471,36.12652109],[128.36459409,36.12638698],[128.36425706,36.1263044],[128.36390655,36.12627652],[128.36355605,36.1263044],[128.36321901,36.12638698],[128.3629084,36.12652109],[128.36263614,36.12670156],[128.36241271,36.12692146],[128.36224668,36.12717235],[128.36214444,36.12744458],[128.36210992,36.12772768],[128.36214444,36.12801078],[128.36224668,36.12828301],[128.36241271,36.12853389],[128.36263614,36.12875379],[128.3629084,36.12893426],[128.36321901,36.12906835],[128.36355605,36.12915093],[128.36390655,36.12917881],[128.36425706,36.12915093],[128.36459409,36.12906835],[128.36490471,36.12893426],[128.36517696,36.12875379],[128.3654004,36.12853389],[128.36556642,36.12828301],[128.36566866,36.12801078],[128.36570318,36.12772768]]]}"
6477209,"2018091","4719011300","47190002  ",경상북도 구미시2,경상북도 구미시 공단동(구미대교교차로 부근),4,10,0,1,8,1,128.394844133451,36.111011334107,"{""type"":""Polygon"",""coordinates"":[[[128.39664076,36.11101133],[128.39660624,36.11072817],[128.396504,36.11045588],[128.39633798,36.11020494],[128.39611454,36.10998499],[128.39584229,36.10980448],[128.39553167,36.10967035],[128.39519464,36.10958775],[128.39484413,36.10955986],[128.39449363,36.10958775],[128.39415659,36.10967035],[128.39384598,36.10980448],[128.39357372,36.10998499],[128.39335029,36.11020494],[128.39318426,36.11045588],[128.39308202,36.11072817],[128.3930475,36.11101133],[128.39308202,36.1112945],[128.39318426,36.11156678],[128.39335029,36.11181772],[128.39357372,36.11203766],[128.39384598,36.11221817],[128.39415659,36.11235229],[128.39449363,36.11243489],[128.39484413,36.11246278],[128.39519464,36.11243489],[128.39553167,36.11235229],[128.39584229,36.11221817],[128.39611454,36.11203766],[128.39633798,36.11181772],[128.396504,36.11156678],[128.39660624,36.1112945],[128.39664076,36.11101133]]]}"
6477228,"2018091","4719012700","47190003  ",경상북도 구미시3,경상북도 구미시 거의동(금오교남측램프 부근),3,4,0,0,4,0,128.397838161803,36.135871485881,"{""type"":""Polygon"",""coordinates"":[[[128.39963479,36.13587149],[128.39960027,36.13558841],[128.39949803,36.13531621],[128.39933201,36.13506535],[128.39910857,36.13484547],[128.39883632,36.13466502],[128.3985257,36.13453093],[128.39818867,36.13444836],[128.39783816,36.13442048],[128.39748766,36.13444836],[128.39715062,36.13453093],[128.39684001,36.13466502],[128.39656775,36.13484547],[128.39634432,36.13506535],[128.39617829,36.13531621],[128.39607605,36.13558841],[128.39604153,36.13587149],[128.39607605,36.13615456],[128.39617829,36.13642676],[128.39634432,36.13667761],[128.39656775,36.13689749],[128.39684001,36.13707794],[128.39715062,36.13721202],[128.39748766,36.13729459],[128.39783816,36.13732247],[128.39818867,36.13729459],[128.3985257,36.13721202],[128.39883632,36.13707794],[128.39910857,36.13689749],[128.39933201,36.13667761],[128.39949803,36.13642676],[128.39960027,36.13615456],[128.39963479,36.13587149]]]}"
6477475,"2018091","4725025000","47250001  ",경상북도 상주시1,경상북도 상주시 함창읍(태봉교차로앞 부근),3,4,0,3,1,0,128.191467032978,36.561132712006,"{""type"":""Polygon"",""coordinates"":[[[128.19326366,36.56113271],[128.19322914,36.56085118],[128.1931269,36.56058046],[128.19296088,36.56033097],[128.19273744,36.56011228],[128.19246519,36.55993281],[128.19215457,36.55979946],[128.19181754,36.55971733],[128.19146703,36.55968961],[128.19111653,36.55971733],[128.19077949,36.55979946],[128.19046888,36.55993281],[128.19019662,36.56011228],[128.18997319,36.56033097],[128.18980716,36.56058046],[128.18970492,36.56085118],[128.1896704,36.56113271],[128.18970492,36.56141424],[128.18980716,36.56168496],[128.18997319,36.56193445],[128.19019662,36.56215313],[128.19046888,36.56233259],[128.19077949,36.56246594],[128.19111653,36.56254806],[128.19146703,36.56257579],[128.19181754,36.56254806],[128.19215457,36.56246594],[128.19246519,36.56233259],[128.19273744,36.56215313],[128.19296088,36.56193445],[128.1931269,36.56168496],[128.19322914,36.56141424],[128.19326366,36.56113271]]]}"
6477164,"2018091","4728036025","47280001  ",경상북도 문경시1,경상북도 문경시 마성면(진남2교 부근),3,8,0,3,5,0,128.126549250748,36.659234362577,"{""type"":""Polygon"",""coordinates"":[[[128.12834588,36.65923436],[128.12831136,36.65895319],[128.12820912,36.65868281],[128.12804309,36.65843364],[128.12781966,36.65821523],[128.12754741,36.65803599],[128.12723679,36.6579028],[128.12689976,36.65782078],[128.12654925,36.65779309],[128.12619875,36.65782078],[128.12586171,36.6579028],[128.1255511,36.65803599],[128.12527884,36.65821523],[128.12505541,36.65843364],[128.12488938,36.65868281],[128.12478714,36.65895319],[128.12475262,36.65923436],[128.12478714,36.65951554],[128.12488938,36.65978591],[128.12505541,36.66003508],[128.12527884,36.66025348],[128.1255511,36.66043272],[128.12586171,36.6605659],[128.12619875,36.66064791],[128.12654925,36.66067561],[128.12689976,36.66064791],[128.12723679,36.6605659],[128.12754741,36.66043272],[128.12781966,36.66025348],[128.12804309,36.66003508],[128.12820912,36.65978591],[128.12831136,36.65951554],[128.12834588,36.65923436]]]}"
6477165,"2018091","4775037042","47750001  ",경상북도 청송군1,경상북도 청송군 진보면(부곡교앞1 부근),3,10,0,2,7,1,129.010281711933,36.553593427296,"{""type"":""Polygon"",""coordinates"":[[[129.01207834,36.55359343],[129.01204382,36.55331187],[129.01194158,36.55304112],[129.01177556,36.55279161],[129.01155212,36.5525729],[129.01127987,36.55239341],[129.01096925,36.55226004],[129.01063222,36.55217791],[129.01028171,36.55215018],[129.00993121,36.55217791],[129.00959417,36.55226004],[129.00928356,36.55239341],[129.0090113,36.5525729],[129.00878787,36.55279161],[129.00862184,36.55304112],[129.0085196,36.55331187],[129.00848508,36.55359343],[129.0085196,36.55387499],[129.00862184,36.55414573],[129.00878787,36.55439524],[129.0090113,36.55461394],[129.00928356,36.55479342],[129.00959417,36.55492679],[129.00993121,36.55500892],[129.01028171,36.55503665],[129.01063222,36.55500892],[129.01096925,36.55492679],[129.01127987,36.55479342],[129.01155212,36.55461394],[129.01177556,36.55439524],[129.01194158,36.55414573],[129.01204382,36.55387499],[129.01207834,36.55359343]]]}"
6477227,"2018091","4824010400","48240001  ",경상남도 사천시1,경상남도 사천시 동금동(세원수산 인근),3,10,0,0,10,0,128.035366122450,35.000487295253,"{""type"":""Polygon"",""coordinates"":[[[128.03716275,35.0004873],[128.03712823,35.00020018],[128.03702599,34.9999241],[128.03685997,34.99966966],[128.03663653,34.99944664],[128.03636428,34.99926361],[128.03605366,34.99912761],[128.03571663,34.99904386],[128.03536612,34.99901558],[128.03501562,34.99904386],[128.03467858,34.99912761],[128.03436797,34.99926361],[128.03409571,34.99944664],[128.03387228,34.99966966],[128.03370625,34.9999241],[128.03360401,35.00020018],[128.03356949,35.0004873],[128.03360401,35.00077441],[128.03370625,35.00105049],[128.03387228,35.00130493],[128.03409571,35.00152794],[128.03436797,35.00171096],[128.03467858,35.00184696],[128.03501562,35.00193071],[128.03536612,35.00195899],[128.03571663,35.00193071],[128.03605366,35.00184696],[128.03636428,35.00171096],[128.03663653,35.00152794],[128.03685997,35.00130493],[128.03702599,35.00105049],[128.03712823,35.00077441],[128.03716275,35.0004873]]]}"
6477168,"2018091","5011011700","50110001  ",제주특별자치도 제주시1,제주특별자치도 제주시 아라일동(제주대학로터리 부근),3,6,0,1,5,0,126.550889592182,33.455847953821,"{""type"":""Polygon"",""coordinates"":[[[126.55268622,33.45584795],[126.5526517,33.45555552],[126.55254946,33.45527433],[126.55238344,33.45501518],[126.55216,33.45478803],[126.55188775,33.45460161],[126.55157713,33.45446309],[126.5512401,33.45437779],[126.55088959,33.45434899],[126.55053909,33.45437779],[126.55020205,33.45446309],[126.54989144,33.45460161],[126.54961918,33.45478803],[126.54939575,33.45501518],[126.54922972,33.45527433],[126.54912748,33.45555552],[126.54909296,33.45584795],[126.54912748,33.45614038],[126.54922972,33.45642157],[126.54939575,33.45668072],[126.54961918,33.45690786],[126.54989144,33.45709427],[126.55020205,33.45723279],[126.55053909,33.45731809],[126.55088959,33.45734689],[126.5512401,33.45731809],[126.55157713,33.45723279],[126.55188775,33.45709427],[126.55216,33.45690786],[126.55238344,33.45668072],[126.55254946,33.45642157],[126.5526517,33.45614038],[126.55268622,33.45584795]]]}"
6477214,"2018091","5013031028","50130001  ",제주특별자치도 서귀포시1,제주특별자치도 서귀포시 안덕면(일반국도95호선진입 부근),3,5,0,1,2,2,126.355912897963,33.339894944997,"{""type"":""Polygon"",""coordinates"":[[[126.35770953,33.33989494],[126.35767501,33.33960212],[126.35757277,33.33932055],[126.35740674,33.33906106],[126.35718331,33.33883361],[126.35691105,33.33864694],[126.35660044,33.33850824],[126.3562634,33.33842282],[126.3559129,33.33839398],[126.35556239,33.33842282],[126.35522536,33.33850824],[126.35491474,33.33864694],[126.35464249,33.33883361],[126.35441905,33.33906106],[126.35425303,33.33932055],[126.35415079,33.33960212],[126.35411627,33.33989494],[126.35415079,33.34018777],[126.35425303,33.34046933],[126.35441905,33.34072882],[126.35464249,33.34095627],[126.35491474,33.34114293],[126.35522536,33.34128163],[126.35556239,33.34136704],[126.3559129,33.34139588],[126.3562634,33.34136704],[126.35660044,33.34128163],[126.35691105,33.34114293],[126.35718331,33.34095627],[126.35740674,33.34072882],[126.35757277,33.34046933],[126.35767501,33.34018777],[126.35770953,33.33989494]]]}"
6571253,"2019079","1121510700","11215001  ",서울특별시 광진구1,서울특별시 광진구 화양동(건대입구역 부근),3,7,0,2,4,1,127.071130654057,37.541293955253,"{""type"":""Polygon"",""coordinates"":[[[127.07292728,37.54129396],[127.07289276,37.54101603],[127.07279052,37.54074879],[127.0726245,37.5405025],[127.07240106,37.54028662],[127.07212881,37.54010946],[127.07181819,37.53997781],[127.07148116,37.53989674],[127.07113065,37.53986937],[127.07078015,37.53989674],[127.07044311,37.53997781],[127.0701325,37.54010946],[127.06986024,37.54028662],[127.06963681,37.5405025],[127.06947078,37.54074879],[127.06936855,37.54101603],[127.06933402,37.54129396],[127.06936855,37.54157188],[127.06947078,37.54183911],[127.06963681,37.5420854],[127.06986024,37.54230127],[127.0701325,37.54247844],[127.07044311,37.54261008],[127.07078015,37.54269114],[127.07113065,37.54271852],[127.07148116,37.54269114],[127.07181819,37.54261008],[127.07212881,37.54247844],[127.07240106,37.54230127],[127.0726245,37.5420854],[127.07279052,37.54183911],[127.07289276,37.54157188],[127.07292728,37.54129396]]]}"
6571226,"2019079","1129013300","11290001  ",서울특별시 성북구1,서울특별시 성북구 정릉동(아리랑로터리정릉길진 부근),4,5,0,2,2,1,127.012226007026,37.604144605290,"{""type"":""Polygon"",""coordinates"":[[[127.01402264,37.60414461],[127.01398812,37.60386692],[127.01388588,37.6035999],[127.01371985,37.60335382],[127.01349642,37.60313812],[127.01322416,37.6029611],[127.01291355,37.60282957],[127.01257651,37.60274857],[127.01222601,37.60272122],[127.0118755,37.60274857],[127.01153847,37.60282957],[127.01122785,37.6029611],[127.0109556,37.60313812],[127.01073216,37.60335382],[127.01056614,37.6035999],[127.0104639,37.60386692],[127.01042938,37.60414461],[127.0104639,37.60442229],[127.01056614,37.6046893],[127.01073216,37.60493538],[127.0109556,37.60515107],[127.01122785,37.60532809],[127.01153847,37.60545962],[127.0118755,37.60554061],[127.01222601,37.60556796],[127.01257651,37.60554061],[127.01291355,37.60545962],[127.01322416,37.60532809],[127.01349642,37.60515107],[127.01371985,37.60493538],[127.01388588,37.6046893],[127.01398812,37.60442229],[127.01402264,37.60414461]]]}"
6571259,"2019079","1135010600","11350001  ",서울특별시 노원구1,서울특별시 노원구 중계동(대진여고앞 부근),3,4,0,1,3,0,127.065926687468,37.646074399415,"{""type"":""Polygon"",""coordinates"":[[[127.06772332,37.6460744],[127.0676888,37.64579687],[127.06758656,37.64553],[127.06742053,37.64528406],[127.0671971,37.64506848],[127.06692484,37.64489157],[127.06661423,37.6447601],[127.06627719,37.64467915],[127.06592669,37.64465182],[127.06557618,37.64467915],[127.06523915,37.6447601],[127.06492853,37.64489157],[127.06465628,37.64506848],[127.06443284,37.64528406],[127.06426682,37.64553],[127.06416458,37.64579687],[127.06413006,37.6460744],[127.06416458,37.64635193],[127.06426682,37.64661879],[127.06443284,37.64686473],[127.06465628,37.6470803],[127.06492853,37.64725721],[127.06523915,37.64738867],[127.06557618,37.64746962],[127.06592669,37.64749696],[127.06627719,37.64746962],[127.06661423,37.64738867],[127.06692484,37.64725721],[127.0671971,37.6470803],[127.06742053,37.64686473],[127.06758656,37.64661879],[127.0676888,37.64635193],[127.06772332,37.6460744]]]}"
6571217,"2019079","1156011800","11560001  ",서울특별시 영등포구1,서울특별시 영등포구 도림동(영등포역고가차도남측 부근),4,4,0,3,1,0,126.908607507631,37.513461025207,"{""type"":""Polygon"",""coordinates"":[[[126.91040414,37.51346103],[126.91036962,37.513183],[126.91026738,37.51291566],[126.91010135,37.51266927],[126.90987792,37.51245332],[126.90960566,37.51227608],[126.90929505,37.51214439],[126.90895801,37.51206329],[126.90860751,37.51203591],[126.908257,37.51206329],[126.90791997,37.51214439],[126.90760935,37.51227608],[126.9073371,37.51245332],[126.90711366,37.51266927],[126.90694764,37.51291566],[126.9068454,37.513183],[126.90681088,37.51346103],[126.9068454,37.51373905],[126.90694764,37.51400639],[126.90711366,37.51425277],[126.9073371,37.51446872],[126.90760935,37.51464595],[126.90791997,37.51477764],[126.908257,37.51485873],[126.90860751,37.51488612],[126.90895801,37.51485873],[126.90929505,37.51477764],[126.90960566,37.51464595],[126.90987792,37.51446872],[126.91010135,37.51425277],[126.91026738,37.51400639],[126.91036962,37.51373905],[126.91040414,37.51346103]]]}"
6571254,"2019079","1168010400","11680001  ",서울특별시 강남구1,서울특별시 강남구 청담동(영동대교남단삼거리도 부근),5,9,0,0,9,0,127.052190456925,37.524665766713,"{""type"":""Polygon"",""coordinates"":[[[127.05398709,37.52466577],[127.05395257,37.52438778],[127.05385033,37.52412048],[127.0536843,37.52387413],[127.05346087,37.52365821],[127.05318861,37.523481],[127.052878,37.52334933],[127.05254096,37.52326824],[127.05219046,37.52324086],[127.05183995,37.52326824],[127.05150292,37.52334933],[127.0511923,37.523481],[127.05092005,37.52365821],[127.05069661,37.52387413],[127.05053059,37.52412048],[127.05042835,37.52438778],[127.05039383,37.52466577],[127.05042835,37.52494375],[127.05053059,37.52521105],[127.05069661,37.52545739],[127.05092005,37.52567331],[127.0511923,37.52585051],[127.05150292,37.52598218],[127.05183995,37.52606327],[127.05219046,37.52609064],[127.05254096,37.52606327],[127.052878,37.52598218],[127.05318861,37.52585051],[127.05346087,37.52567331],[127.0536843,37.52545739],[127.05385033,37.52521105],[127.05395257,37.52494375],[127.05398709,37.52466577]]]}"
6571191,"2019079","1168010100","11680002  ",서울특별시 강남구2,서울특별시 강남구 역삼동(뱅뱅사거리 부근),3,4,0,2,2,0,127.031608997958,37.489559173918,"{""type"":""Polygon"",""coordinates"":[[[127.03340563,37.48955917],[127.03337111,37.48928106],[127.03326887,37.48901363],[127.03310284,37.48876717],[127.03287941,37.48855114],[127.03260715,37.48837385],[127.03229654,37.48824211],[127.0319595,37.48816099],[127.031609,37.4881336],[127.03125849,37.48816099],[127.03092146,37.48824211],[127.03061084,37.48837385],[127.03033859,37.48855114],[127.03011515,37.48876717],[127.02994913,37.48901363],[127.02984689,37.48928106],[127.02981237,37.48955917],[127.02984689,37.48983729],[127.02994913,37.49010471],[127.03011515,37.49035117],[127.03033859,37.49056719],[127.03061084,37.49074448],[127.03092146,37.49087621],[127.03125849,37.49095733],[127.031609,37.49098472],[127.0319595,37.49095733],[127.03229654,37.49087621],[127.03260715,37.49074448],[127.03287941,37.49056719],[127.03310284,37.49035117],[127.03326887,37.49010471],[127.03337111,37.48983729],[127.03340563,37.48955917]]]}"
6571213,"2019079","1171011400","11710001  ",서울특별시 송파구1,서울특별시 송파구 마천동(샬롬빌딩 부근),3,4,0,0,3,1,127.148246697528,37.501330211321,"{""type"":""Polygon"",""coordinates"":[[[127.15004333,37.50133021],[127.15000881,37.50105214],[127.14990657,37.50078476],[127.14974054,37.50053833],[127.14951711,37.50032234],[127.14924485,37.50014508],[127.14893424,37.50001336],[127.1485972,37.49993225],[127.1482467,37.49990486],[127.14789619,37.49993225],[127.14755916,37.50001336],[127.14724854,37.50014508],[127.14697629,37.50032234],[127.14675285,37.50053833],[127.14658683,37.50078476],[127.14648459,37.50105214],[127.14645007,37.50133021],[127.14648459,37.50160828],[127.14658683,37.50187566],[127.14675285,37.50212208],[127.14697629,37.50233807],[127.14724854,37.50251533],[127.14755916,37.50264704],[127.14789619,37.50272815],[127.1482467,37.50275554],[127.1485972,37.50272815],[127.14893424,37.50264704],[127.14924485,37.50251533],[127.14951711,37.50233807],[127.14974054,37.50212208],[127.14990657,37.50187566],[127.15000881,37.50160828],[127.15004333,37.50133021]]]}"
6571218,"2019079","2723010600","27230001  ",대구광역시 북구1,대구광역시 북구 침산동(민경 부근),3,4,0,2,2,0,128.586135868177,35.900924993495,"{""type"":""Polygon"",""coordinates"":[[[128.5879325,35.90092499],[128.58789798,35.90064107],[128.58779574,35.90036806],[128.58762971,35.90011645],[128.58740628,35.89989591],[128.58713402,35.89971492],[128.58682341,35.89958043],[128.58648637,35.89949762],[128.58613587,35.89946965],[128.58578536,35.89949762],[128.58544833,35.89958043],[128.58513771,35.89971492],[128.58486546,35.89989591],[128.58464202,35.90011645],[128.584476,35.90036806],[128.58437376,35.90064107],[128.58433924,35.90092499],[128.58437376,35.90120891],[128.584476,35.90148192],[128.58464202,35.90173353],[128.58486546,35.90195406],[128.58513771,35.90213505],[128.58544833,35.90226953],[128.58578536,35.90235235],[128.58613587,35.90238031],[128.58648637,35.90235235],[128.58682341,35.90226953],[128.58713402,35.90213505],[128.58740628,35.90195406],[128.58762971,35.90173353],[128.58779574,35.90148192],[128.58789798,35.90120891],[128.5879325,35.90092499]]]}"
6571220,"2019079","2817710700","28177001  ",인천광역시 미추홀구1,인천광역시 미추홀구 문학동(문학지하차도 부근),3,6,0,3,3,0,126.681317174949,37.438738265659,"{""type"":""Polygon"",""coordinates"":[[[126.68311381,37.43873827],[126.68307928,37.43845996],[126.68297705,37.43819235],[126.68281102,37.43794572],[126.68258758,37.43772955],[126.68231533,37.43755214],[126.68200472,37.43742031],[126.68166768,37.43733913],[126.68131717,37.43731172],[126.68096667,37.43733913],[126.68062963,37.43742031],[126.68031902,37.43755214],[126.68004677,37.43772955],[126.67982333,37.43794572],[126.6796573,37.43819235],[126.67955507,37.43845996],[126.67952054,37.43873827],[126.67955507,37.43901657],[126.6796573,37.43928417],[126.67982333,37.4395308],[126.68004677,37.43974697],[126.68031902,37.43992437],[126.68062963,37.4400562],[126.68096667,37.44013737],[126.68131717,37.44016478],[126.68166768,37.44013737],[126.68200472,37.4400562],[126.68231533,37.43992437],[126.68258758,37.43974697],[126.68281102,37.4395308],[126.68297705,37.43928417],[126.68307928,37.43901657],[126.68311381,37.43873827]]]}"
6571257,"2019079","2817710500","28177002  ",인천광역시 미추홀구2,인천광역시 미추홀구 주안동(법원사거리 부근),3,5,0,2,2,1,126.689721927626,37.463933269206,"{""type"":""Polygon"",""coordinates"":[[[126.69151856,37.46393327],[126.69148404,37.46365506],[126.6913818,37.46338754],[126.69121577,37.46314099],[126.69099234,37.46292489],[126.69072008,37.46274754],[126.69040947,37.46261576],[126.69007243,37.46253461],[126.68972193,37.4625072],[126.68937142,37.46253461],[126.68903439,37.46261576],[126.68872377,37.46274754],[126.68845152,37.46292489],[126.68822808,37.46314099],[126.68806206,37.46338754],[126.68795982,37.46365506],[126.6879253,37.46393327],[126.68795982,37.46421148],[126.68806206,37.46447899],[126.68822808,37.46472554],[126.68845152,37.46494163],[126.68872377,37.46511898],[126.68903439,37.46525076],[126.68937142,37.46533191],[126.68972193,37.46535931],[126.69007243,37.46533191],[126.69040947,37.46525076],[126.69072008,37.46511898],[126.69099234,37.46494163],[126.69121577,37.46472554],[126.6913818,37.46447899],[126.69148404,37.46421148],[126.69151856,37.46393327]]]}"
